mgra,Marea
16169,None
16173,None
16087,None
16292,None
16293,None
16294,None
16295,None
16296,None
16297,None
16298,None
16299,None
16300,None
16302,None
16303,None
16088,None
16089,None
16090,None
16091,None
16092,SD-Urban-TransitService
16093,SD-Urban-TransitService
16094,SD-Urban-TransitService
16095,SD-Urban-TransitService
16097,SD-Urban-TransitService
16098,SD-Urban-TransitService
16099,SD-Urban-TransitService
16100,SD-Urban-TransitService
16101,SD-Urban-TransitService
16103,SD-Urban-TransitService
16123,SD-Urban-TransitService
16126,None
16127,None
16128,None
16129,None
16130,None
16131,None
16132,None
16133,None
16134,None
16135,None
16136,None
16138,None
16140,None
16142,None
16144,None
16137,None
16139,None
16141,None
16143,None
16186,None
16187,None
16188,None
16189,None
16145,None
16146,None
16147,None
16150,None
16151,None
16152,None
16153,None
16156,None
16157,None
16158,None
16160,None
16159,None
16164,None
16167,None
16170,None
16171,None
16172,None
16174,None
16175,None
16176,None
16177,None
16179,None
16180,None
16182,None
16178,None
16181,None
16183,None
16184,None
16185,None
16190,None
16191,None
16192,None
16193,None
16194,None
16195,None
16196,None
16197,None
16199,None
16200,None
16201,None
16202,None
16211,None
16212,None
16213,None
16265,None
16266,None
16267,None
16198,None
16203,None
16204,None
16205,None
16206,None
16207,None
16208,None
16209,None
16210,None
16236,SD-Urban-TransitService
16237,SD-Urban-TransitService
16240,SD-Urban-TransitService
16241,SD-Urban-TransitService
16242,SD-Urban-TransitService
16244,SD-Urban-TransitService
16245,SD-Urban-TransitService
16249,SD-Urban-TransitService
16254,SD-Urban-TransitService
16255,SD-Urban-TransitService
16262,SD-Urban-TransitService
16263,SD-Urban-TransitService
16268,None
16269,None
16270,None
16271,None
16272,None
16273,None
16274,None
16275,None
16276,None
16277,None
16278,None
16279,None
16280,None
16281,None
16282,None
16283,None
16284,None
16285,None
16286,None
16287,None
16288,None
16289,None
16290,None
16301,None
16304,None
16307,None
16308,None
16309,None
16310,None
16312,None
16313,None
16305,None
16306,None
16311,None
16314,None
16315,None
16397,None
16398,None
16399,None
16400,None
16401,None
16402,None
16403,None
16406,None
16408,None
16316,None
16318,None
16322,None
16323,None
16327,None
16330,None
16331,None
16411,None
16412,None
16415,None
16417,None
16422,None
16423,None
16317,None
16319,None
16320,None
16321,None
16324,None
16325,None
16326,None
16329,None
16332,None
16328,None
16409,None
16410,None
16418,None
16419,None
16333,None
16334,None
16335,None
16336,None
16358,None
16337,None
16339,None
16338,None
16357,None
16340,None
16341,None
16342,None
16346,None
16347,None
16394,None
16395,None
16343,None
16344,None
16351,None
16352,None
16345,None
16350,None
16348,None
16349,None
16353,None
16396,None
16354,None
16355,None
16356,None
16384,None
16359,None
16360,None
16368,None
16369,None
16374,None
16375,None
16378,None
16382,None
16383,None
16361,None
16362,None
16363,None
16364,None
16367,None
16371,None
16372,None
16373,None
16377,None
16379,None
16385,None
16387,None
16388,None
16365,None
16366,None
16370,None
16376,None
16380,None
16381,None
16386,None
16389,None
16390,None
16391,None
16392,None
16393,None
16404,None
16405,None
16407,None
16413,None
16414,None
16416,None
16421,None
16420,None
16424,None
16425,None
16430,None
16433,None
16426,None
16429,None
16432,None
16427,None
16428,None
16431,None
16434,None
16435,None
16436,None
16437,None
16440,None
16441,None
16438,SD-Urban-TransitService
16439,None
16442,SD-Urban-TransitService
16443,SD-Urban-TransitService
16444,None
16445,None
16447,None
16449,None
16446,None
16448,None
16459,None
16460,None
16463,None
16464,None
16465,None
16467,None
16450,None
16451,None
16452,None
16453,None
16469,None
16474,None
16475,None
16477,None
16478,None
16480,None
16454,None
16455,None
16456,None
16457,None
16458,None
17005,None
17006,None
17007,None
17008,None
17009,None
17010,None
17011,None
17012,None
17013,None
17014,None
16461,None
16462,None
16466,None
16468,None
16470,None
16471,None
16472,None
16473,None
16476,None
16479,None
16481,None
16482,None
16483,None
16484,None
16485,None
16486,None
16490,None
16493,None
16500,None
16501,None
16502,None
18639,None
16487,None
16488,None
16489,None
16491,None
16492,None
16494,None
16495,None
16496,None
16497,None
16498,None
16499,None
16503,None
16517,None
16519,None
16520,None
16521,None
16522,None
16523,None
16524,None
16525,None
16526,None
16527,None
16528,None
16529,None
16530,None
16531,None
16532,None
16533,None
16535,None
16536,None
16537,None
16504,None
16505,None
16508,None
16511,None
16513,None
16515,None
16516,None
16518,None
16506,None
16507,None
16509,None
16510,None
16512,None
16514,None
16534,None
16540,None
16541,None
16542,None
16543,None
16545,None
18663,None
16538,SD-Urban-TransitService
16539,SD-Urban-TransitService
16544,SD-Urban-TransitService
16546,SD-Urban-TransitService
16547,None
16548,None
16549,None
16550,None
16551,None
16552,None
16609,None
16610,None
16611,None
16612,None
16613,None
16614,None
16615,None
16616,None
16617,None
16618,None
16553,None
16554,None
16555,None
16556,None
16558,None
16562,None
16557,SD-Urban-TransitService
16559,SD-Urban-TransitService
16560,SD-Urban-TransitService
16561,SD-Urban-TransitService
16563,SD-Urban-TransitService
16564,SD-Urban-TransitService
16565,SD-Urban-TransitService
16566,SD-Urban-TransitService
16567,SD-Urban-TransitService
16568,SD-Urban-TransitService
16569,SD-Urban-TransitService
16570,None
16571,None
16608,None
16619,None
16620,None
16621,None
16622,None
16623,None
16572,None
16573,None
16574,None
16575,None
16576,None
16578,None
16579,None
16624,None
16625,None
16626,None
16627,None
16628,None
16629,None
16630,None
16631,None
16632,None
16633,None
16634,None
16577,SD-Urban-TransitService
16589,SD-Urban-TransitService
16598,SD-Urban-TransitService
16601,SD-Urban-TransitService
16580,None
16585,None
16587,None
16590,None
16581,None
16582,None
16586,None
16591,None
16592,None
16594,None
16600,None
16607,None
16583,None
16584,None
16588,None
16597,None
16599,None
16605,None
16689,None
16593,None
16595,None
16596,None
16602,None
16603,None
16604,None
16606,None
16635,None
16636,None
16637,None
16638,None
16640,None
16641,None
16642,None
16643,None
16648,None
16650,None
16653,None
16639,None
16644,None
16645,None
16654,None
16646,SD-Urban-TransitService
16649,SD-Urban-TransitService
16655,SD-Urban-TransitService
16659,SD-Urban-TransitService
16647,SD-Urban-TransitService
16651,SD-Urban-TransitService
16652,SD-Urban-TransitService
16656,SD-Urban-TransitService
16657,SD-Urban-TransitService
16660,SD-Urban-TransitService
16661,SD-Urban-TransitService
16662,SD-Urban-TransitService
16658,None
16663,None
16664,None
16665,None
16666,None
16667,None
16676,None
16679,None
16682,None
16683,None
16684,None
16687,None
16668,None
16672,None
16669,None
16670,None
16671,None
16673,None
16674,None
16675,None
16680,None
16681,None
16685,None
16688,None
16677,None
16678,None
16686,None
16690,None
16692,None
16693,None
16694,None
16696,None
16697,None
16691,SD-Urban-TransitService
16695,SD-Urban-TransitService
16703,SD-Urban-TransitService
16708,SD-Urban-TransitService
16709,SD-Urban-TransitService
16710,SD-Urban-TransitService
16698,SD-Urban-TransitService
16699,SD-Urban-TransitService
16701,SD-Urban-TransitService
16704,SD-Urban-TransitService
16707,SD-Urban-TransitService
16700,None
16702,None
16705,None
16706,None
16711,None
16712,None
16713,None
16714,None
16715,None
16716,None
16717,None
16718,SD-Urban-TransitService
19991,SD-Urban-TransitService
19993,SD-Urban-TransitService
19995,SD-Urban-TransitService
19996,SD-Urban-TransitService
20001,SD-Urban-TransitService
20003,SD-Urban-TransitService
20006,SD-Urban-TransitService
20010,SD-Urban-TransitService
20012,SD-Urban-TransitService
20014,SD-Urban-TransitService
20015,SD-Urban-TransitService
20017,SD-Urban-TransitService
20020,SD-Urban-TransitService
20021,SD-Urban-TransitService
20024,SD-Urban-TransitService
20081,SD-Urban-TransitService
20116,SD-Urban-TransitService
20314,SD-Urban-TransitService
20315,SD-Urban-TransitService
16719,None
16720,None
16721,None
16722,None
16723,None
16724,None
16725,None
20026,None
16726,None
16727,None
16728,None
16729,None
16730,None
16731,None
16732,None
16733,None
16736,None
16737,None
16739,None
16734,None
16735,None
16740,None
16743,None
16738,None
16741,None
16742,None
16744,None
16745,None
16746,None
16747,None
16748,None
16749,None
16750,SD-Urban-TransitService
16751,SD-Urban-TransitService
16752,SD-Urban-TransitService
16753,SD-Urban-TransitService
16754,SD-Urban-TransitService
16755,SD-Urban-TransitService
16756,SD-Urban-TransitService
16757,SD-Urban-TransitService
16758,SD-Urban-TransitService
16776,SD-Urban-TransitService
16777,SD-Urban-TransitService
16778,SD-Urban-TransitService
16759,None
16761,None
16775,None
16779,None
16780,None
16784,None
16785,None
16792,None
16760,SD-Urban-TransitService
16764,SD-Urban-TransitService
16765,SD-Urban-TransitService
16766,SD-Urban-TransitService
16773,SD-Urban-TransitService
16783,SD-Urban-TransitService
16762,SD-Urban-TransitService
16763,SD-Urban-TransitService
16768,SD-Urban-TransitService
16769,SD-Urban-TransitService
16770,SD-Urban-TransitService
16771,SD-Urban-TransitService
16789,SD-Urban-TransitService
16767,None
16772,None
16781,None
16782,None
16786,None
16787,None
16788,None
16790,None
16791,None
16774,None
17125,None
16793,SD-Urban-TransitService
16794,SD-Urban-TransitService
16795,SD-Urban-TransitService
16796,SD-Urban-TransitService
16797,SD-Urban-TransitService
16810,SD-Urban-TransitService
16798,SD-Urban-TransitService
16800,SD-Urban-TransitService
16804,SD-Urban-TransitService
16806,SD-Urban-TransitService
16799,SD-Urban-TransitService
16802,SD-Urban-TransitService
16803,SD-Urban-TransitService
16805,SD-Urban-TransitService
16801,SD-Urban-TransitService
16807,SD-Urban-TransitService
16809,SD-Urban-TransitService
16811,SD-Urban-TransitService
16812,SD-Urban-TransitService
16808,SD-Urban-TransitService
16813,SD-Urban-TransitService
16814,SD-Urban-TransitService
16815,SD-Urban-TransitService
16816,SD-Urban-TransitService
16817,SD-Urban-TransitService
16818,SD-Urban-TransitService
16819,SD-Urban-TransitService
16820,None
16821,None
16822,None
16823,None
16824,None
16825,SD-Urban-TransitService
16840,SD-Urban-TransitService
16841,SD-Urban-TransitService
16842,SD-Urban-TransitService
16843,SD-Urban-TransitService
16844,SD-Urban-TransitService
16845,SD-Urban-TransitService
16849,SD-Urban-TransitService
16826,None
16827,None
16828,None
16829,None
16830,None
16831,None
16832,None
16835,None
16839,None
16833,SD-Urban-TransitService
16834,SD-Urban-TransitService
16836,SD-Urban-TransitService
16837,SD-Urban-TransitService
16838,SD-Urban-TransitService
16846,None
16848,None
16850,None
16847,None
16851,SD-Urban-TransitService
16852,SD-Urban-TransitService
16853,SD-Urban-TransitService
16854,SD-Urban-TransitService
16855,SD-Urban-TransitService
16856,SD-Urban-TransitService
16857,SD-Urban-TransitService
16858,None
16859,None
16860,None
16929,None
16933,None
16934,None
16935,None
16936,None
16937,None
16957,None
16861,None
16862,None
16863,None
16864,None
16865,None
16866,None
16868,None
16869,None
16870,None
16871,None
16867,None
16872,None
16876,None
16877,None
16878,None
16879,None
16880,None
16881,None
16882,None
16883,None
16884,None
16885,None
16886,None
16887,None
16888,None
16873,None
16874,None
16875,None
16890,None
16891,None
16892,None
17015,None
17016,None
17017,None
17018,None
17019,None
17020,None
17021,None
17022,None
17024,None
17025,None
16889,None
16893,None
16995,None
16996,None
16997,None
16998,None
16999,None
17000,None
17001,None
17002,None
17003,None
17004,None
17030,None
17035,None
17036,None
16894,None
16895,None
16896,None
16897,None
16898,None
16899,None
16901,None
16902,None
16903,None
16906,None
16907,None
16908,None
16900,None
16911,None
16932,None
16904,None
16905,None
16910,None
16915,None
16920,None
16924,None
16925,None
16909,None
16912,None
16914,None
16916,None
16919,None
16921,None
16922,None
16913,None
16917,None
16918,None
16928,None
16923,None
16926,None
16927,None
16930,None
16931,None
16938,SD-Urban-TransitService
16939,SD-Urban-TransitService
16941,SD-Urban-TransitService
16943,SD-Urban-TransitService
16945,SD-Urban-TransitService
16946,SD-Urban-TransitService
16940,None
16942,None
16944,None
16947,None
16948,None
16949,None
16952,None
16954,None
16955,None
16956,None
16950,SD-Urban-TransitService
16951,SD-Urban-TransitService
16953,SD-Urban-TransitService
16958,SD-Urban-TransitService
16959,SD-Urban-TransitService
16960,SD-Urban-TransitService
16961,SD-Urban-TransitService
16962,SD-Urban-TransitService
16963,None
16964,None
16972,None
16975,None
16977,None
16979,None
16981,None
16982,None
16983,None
16984,None
16985,None
16989,None
16991,None
16965,None
16966,None
18275,None
18276,None
18277,None
16967,None
16970,None
16971,None
16968,None
16969,None
16973,None
16978,None
16974,None
16976,None
16980,None
16986,None
16987,None
16988,None
16990,None
16992,None
16993,None
16994,None
17023,None
17026,None
17027,None
17029,None
17031,None
17033,None
17038,None
17039,None
17028,None
17032,None
17034,None
17037,None
17040,SD-Urban-TransitService
17041,SD-Urban-TransitService
17042,SD-Urban-TransitService
17043,SD-Urban-TransitService
17044,SD-Urban-TransitService
17064,SD-Urban-TransitService
17045,None
17046,None
17053,None
17071,None
17073,None
17074,None
17075,None
17076,None
17077,None
17047,None
17048,None
17068,None
17069,None
17070,None
17072,None
17049,None
17050,None
17051,None
17054,None
17055,None
17056,None
17057,None
17058,None
17052,SD-Urban-TransitService
17059,SD-Urban-TransitService
17060,SD-Urban-TransitService
17061,SD-Urban-TransitService
17062,SD-Urban-TransitService
17063,SD-Urban-TransitService
17065,SD-Urban-TransitService
17066,SD-Urban-TransitService
17067,SD-Urban-TransitService
17078,None
17079,None
17080,None
17081,None
17082,SD-Urban-TransitService
17084,SD-Urban-TransitService
17089,SD-Urban-TransitService
17090,SD-Urban-TransitService
17094,SD-Urban-TransitService
17101,SD-Urban-TransitService
17102,SD-Urban-TransitService
17104,SD-Urban-TransitService
17107,SD-Urban-TransitService
17113,SD-Urban-TransitService
17114,SD-Urban-TransitService
17115,SD-Urban-TransitService
17083,None
17085,None
17086,None
17087,None
17088,SD-Urban-TransitService
17091,SD-Urban-TransitService
17092,SD-Urban-TransitService
17093,SD-Urban-TransitService
17095,SD-Urban-TransitService
17096,SD-Urban-TransitService
17097,SD-Urban-TransitService
17098,SD-Urban-TransitService
17099,SD-Urban-TransitService
17100,SD-Urban-TransitService
17190,SD-Urban-TransitService
17103,None
17105,None
17106,None
17108,None
17109,None
17110,None
17111,None
17112,None
17116,None
17117,None
17118,None
17120,None
17122,None
17123,None
17124,None
17152,None
17153,None
17119,None
17121,None
17126,SD-Urban-TransitService
17128,SD-Urban-TransitService
17154,SD-Urban-TransitService
17155,SD-Urban-TransitService
17156,SD-Urban-TransitService
17127,None
17129,None
17130,None
17131,None
17132,None
17133,None
17134,SD-Urban-TransitService
17135,SD-Urban-TransitService
17136,None
17137,None
17138,None
17205,None
17139,SD-Urban-TransitService
17140,SD-Urban-TransitService
17141,SD-Urban-TransitService
17142,SD-Urban-TransitService
17143,SD-Urban-TransitService
17144,SD-Urban-TransitService
17145,SD-Urban-TransitService
17146,SD-Urban-TransitService
17147,SD-Urban-TransitService
17148,None
17149,None
17150,None
17151,None
17157,None
17192,None
17195,None
17158,None
17159,None
17160,None
17161,None
17162,None
17163,None
17164,None
17165,None
17166,None
17167,SD-Urban-TransitService
17168,SD-Urban-TransitService
17202,SD-Urban-TransitService
17203,SD-Urban-TransitService
17204,SD-Urban-TransitService
17169,SD-Urban-TransitService
17170,SD-Urban-TransitService
17171,SD-Urban-TransitService
17172,SD-Urban-TransitService
17173,SD-Urban-TransitService
17174,SD-Urban-TransitService
17181,SD-Urban-TransitService
17182,SD-Urban-TransitService
17183,SD-Urban-TransitService
17184,SD-Urban-TransitService
17185,SD-Urban-TransitService
17188,SD-Urban-TransitService
17189,SD-Urban-TransitService
17175,None
17176,None
17177,None
17178,None
17179,None
17180,None
17186,None
17187,None
17191,SD-Urban-TransitService
17193,SD-Urban-TransitService
17194,SD-Urban-TransitService
17196,SD-Urban-TransitService
17197,SD-Urban-TransitService
17198,SD-Urban-TransitService
17200,SD-Urban-TransitService
17199,SD-Urban-TransitService
17201,SD-Urban-TransitService
17206,SD-Urban-TransitService
17208,SD-Urban-TransitService
17211,SD-Urban-TransitService
17212,SD-Urban-TransitService
17213,SD-Urban-TransitService
17207,None
17210,None
17215,None
17221,None
17223,None
17209,None
17214,None
17216,None
17217,None
17226,None
17218,SD-Urban-TransitService
17219,SD-Urban-TransitService
17220,SD-Urban-TransitService
17222,SD-Urban-TransitService
17224,SD-Urban-TransitService
17225,SD-Urban-TransitService
17227,SD-Urban-TransitService
17228,SD-Urban-TransitService
17229,SD-Urban-TransitService
17230,SD-Urban-TransitService
17231,SD-Urban-TransitService
17232,SD-Urban-TransitService
17233,SD-Urban-TransitService
17234,SD-Urban-TransitService
17235,SD-Urban-TransitService
17236,SD-Urban-TransitService
17237,SD-Urban-TransitService
17238,SD-Urban-TransitService
17239,SD-Urban-TransitService
17240,SD-Urban-TransitService
17241,SD-Urban-TransitService
17242,SD-Urban-TransitService
17243,SD-Urban-TransitService
17244,SD-Urban-TransitService
17245,SD-Urban-TransitService
17246,SD-Urban-TransitService
17247,SD-Urban-TransitService
17248,SD-Urban-TransitService
17249,SD-Urban-TransitService
17250,SD-Urban-TransitService
17251,SD-Urban-TransitService
17252,SD-Urban-TransitService
17253,SD-Urban-TransitService
17254,SD-Urban-TransitService
17255,SD-Urban-TransitService
17256,SD-Urban-TransitService
17257,SD-Urban-TransitService
17258,SD-Urban-TransitService
17259,SD-Urban-TransitService
17260,SD-Urban-TransitService
17261,SD-Urban-TransitService
17262,SD-Urban-TransitService
17263,SD-Urban-TransitService
17264,SD-Urban-TransitService
17265,SD-Urban-TransitService
17266,SD-Urban-TransitService
17267,SD-Urban-TransitService
17268,SD-Urban-TransitService
17269,SD-Urban-TransitService
17270,SD-Urban-TransitService
17271,SD-Urban-TransitService
17272,SD-Urban-TransitService
17273,SD-Urban-TransitService
17274,None
17275,None
17276,None
17277,None
17278,SD-Urban-TransitService
17279,SD-Urban-TransitService
17280,SD-Urban-TransitService
17281,SD-Urban-TransitService
17282,SD-Urban-TransitService
17283,None
17284,None
17285,None
17286,None
17287,None
17288,None
17289,SD-Urban-TransitService
17291,SD-Urban-TransitService
17293,SD-Urban-TransitService
17290,None
17292,None
17294,SD-Urban-TransitService
17295,SD-Urban-TransitService
17296,SD-Urban-TransitService
17297,None
17298,None
17300,None
17304,None
17299,SD-Urban-TransitService
17301,SD-Urban-TransitService
17302,SD-Urban-TransitService
17303,SD-Urban-TransitService
17305,SD-Urban-TransitService
17306,SD-Urban-TransitService
17307,SD-Urban-TransitService
17308,SD-Urban-TransitService
17309,SD-Urban-TransitService
17310,SD-Urban-TransitService
17311,SD-Urban-TransitService
17312,SD-Urban-TransitService
17313,SD-Urban-TransitService
17314,SD-Urban-TransitService
17315,SD-Urban-TransitService
17316,SD-Urban-TransitService
17317,SD-Urban-TransitService
17318,SD-Urban-TransitService
17319,SD-Urban-TransitService
17326,SD-Urban-TransitService
17327,SD-Urban-TransitService
17328,SD-Urban-TransitService
17329,SD-Urban-TransitService
17320,None
17321,None
17322,None
17323,None
17324,None
17325,None
17330,None
17332,None
17333,None
17335,None
17336,None
17337,None
17331,SD-Urban-TransitService
17334,SD-Urban-TransitService
17338,SD-Urban-TransitService
17339,SD-Urban-TransitService
17340,SD-Urban-TransitService
17341,SD-Urban-TransitService
17342,SD-Urban-TransitService
17343,SD-Urban-TransitService
17344,SD-Urban-TransitService
17345,SD-Urban-TransitService
17346,SD-Urban-TransitService
17348,SD-Urban-TransitService
17347,SD-Urban-TransitService
17349,SD-Urban-TransitService
17350,SD-Urban-TransitService
17351,SD-Urban-TransitService
17352,SD-Urban-TransitService
17353,SD-Urban-TransitService
17354,SD-Urban-TransitService
17355,SD-Urban-TransitService
17356,SD-Urban-TransitService
17357,SD-Urban-TransitService
17358,SD-Urban-TransitService
17359,SD-Urban-TransitService
17360,SD-Urban-TransitService
17361,SD-Urban-TransitService
17366,SD-Urban-TransitService
17362,SD-Urban-TransitService
17363,SD-Urban-TransitService
17364,SD-Urban-TransitService
17365,SD-Urban-TransitService
17367,SD-Urban-TransitService
17370,SD-Urban-TransitService
17368,SD-Urban-TransitService
17369,SD-Urban-TransitService
17371,SD-Urban-TransitService
17372,SD-Urban-TransitService
17374,SD-Urban-TransitService
17373,None
17375,None
17376,None
17377,None
17378,None
17379,SD-Urban-TransitService
17380,SD-Urban-TransitService
17381,SD-Urban-TransitService
17382,SD-Urban-TransitService
17384,SD-Urban-TransitService
17383,SD-Urban-TransitService
17385,SD-Urban-TransitService
17386,SD-Urban-TransitService
17387,SD-Urban-TransitService
17388,SD-Urban-TransitService
17389,SD-Urban-TransitService
17390,SD-Urban-TransitService
17391,SD-Urban-TransitService
17392,SD-Urban-TransitService
17393,SD-Urban-TransitService
17395,SD-Urban-TransitService
17394,None
17397,None
17396,None
17402,None
17403,None
17404,None
17407,None
17398,SD-Urban-TransitService
17405,SD-Urban-TransitService
17399,None
17400,None
17401,None
17406,SD-Urban-TransitService
17409,SD-Urban-TransitService
17408,SD-Urban-TransitService
17410,SD-Urban-TransitService
17415,SD-Urban-TransitService
17417,SD-Urban-TransitService
17421,SD-Urban-TransitService
17411,None
17412,None
17413,None
17418,None
17414,SD-Urban-TransitService
17416,SD-Urban-TransitService
17419,SD-Urban-TransitService
17422,SD-Urban-TransitService
17424,SD-Urban-TransitService
17425,SD-Urban-TransitService
17434,SD-Urban-TransitService
17435,SD-Urban-TransitService
17436,SD-Urban-TransitService
17420,SD-Urban-TransitService
17423,SD-Urban-TransitService
17426,None
17427,None
17429,None
17431,None
17432,None
17433,None
17428,SD-Urban-TransitService
17430,SD-Urban-TransitService
17437,SD-Urban-TransitService
17438,SD-Urban-TransitService
17439,SD-Urban-TransitService
17440,SD-Urban-TransitService
17441,SD-Urban-TransitService
17498,SD-Urban-TransitService
17442,None
17450,None
17443,None
17444,None
17445,None
17447,None
17451,None
17453,None
17446,None
17449,None
17454,None
17456,None
17457,None
17459,None
17474,None
17448,SD-Urban-TransitService
17452,SD-Urban-TransitService
17455,SD-Urban-TransitService
17458,SD-Urban-TransitService
17460,None
17462,None
17463,None
17466,None
17484,None
17461,None
17464,None
17465,None
17481,None
17482,None
17483,None
17485,None
17486,None
17487,None
17488,None
17489,None
17467,None
17468,None
17469,None
17470,None
17471,None
17472,None
17473,None
17475,None
17477,None
17491,None
17476,SD-Urban-TransitService
17501,SD-Urban-TransitService
17502,SD-Urban-TransitService
17503,SD-Urban-TransitService
17478,None
17479,None
17480,None
17490,SD-Urban-TransitService
17492,SD-Urban-TransitService
17493,SD-Urban-TransitService
17494,SD-Urban-TransitService
17495,SD-Urban-TransitService
17496,None
17497,None
17499,None
17500,None
17504,None
17506,None
17509,None
17505,None
17507,None
17508,None
17538,None
17510,None
17511,None
17539,None
17541,None
17544,None
17545,None
17546,None
17548,None
17512,None
17513,None
17514,SD-Urban-TransitService
17515,SD-Urban-TransitService
17518,SD-Urban-TransitService
17516,None
17521,None
17525,None
17526,None
17517,None
17519,None
17522,None
17523,None
17524,None
17527,None
17549,None
17520,None
17528,SD-Urban-TransitService
17529,SD-Urban-TransitService
17530,SD-Urban-TransitService
17531,SD-Urban-TransitService
17532,SD-Urban-TransitService
17533,SD-Urban-TransitService
17534,SD-Urban-TransitService
17535,SD-Urban-TransitService
17536,SD-Urban-TransitService
17537,SD-Urban-TransitService
17540,None
17542,None
17543,None
17547,None
17550,SD-Urban-TransitService
17551,SD-Urban-TransitService
17553,SD-Urban-TransitService
17556,SD-Urban-TransitService
17557,SD-Urban-TransitService
17561,SD-Urban-TransitService
17552,None
17554,None
17555,None
17558,None
17559,None
17560,None
17562,None
17563,None
17564,None
17565,None
17566,None
17588,None
17590,None
17592,None
17595,None
17567,SD-Urban-TransitService
17568,SD-Urban-TransitService
17569,None
17570,None
17571,None
17572,None
17573,None
17574,None
17575,None
17576,None
17577,SD-Urban-TransitService
17578,SD-Urban-TransitService
17579,None
17580,None
17582,None
17581,None
17583,None
17584,None
17585,None
17586,None
17587,None
17589,None
17591,None
17594,None
17597,None
17601,None
17602,None
17593,SD-Urban-TransitService
17596,SD-Urban-TransitService
17598,SD-Urban-TransitService
17600,SD-Urban-TransitService
17603,SD-Urban-TransitService
17605,SD-Urban-TransitService
17905,SD-Urban-TransitService
17599,None
17604,None
17606,None
17912,None
17924,None
17930,None
17607,SD-Urban-TransitService
17612,SD-Urban-TransitService
17613,SD-Urban-TransitService
17615,SD-Urban-TransitService
17616,SD-Urban-TransitService
17608,SD-Urban-TransitService
17614,SD-Urban-TransitService
17617,SD-Urban-TransitService
17609,None
17611,None
17626,None
17627,None
17629,None
17610,None
17625,None
17618,None
17619,SD-Urban-TransitService
17620,SD-Urban-TransitService
17621,SD-Urban-TransitService
17622,SD-Urban-TransitService
17623,SD-Urban-TransitService
17624,SD-Urban-TransitService
17628,SD-Urban-TransitService
17630,SD-Urban-TransitService
17631,SD-Urban-TransitService
17632,SD-Urban-TransitService
17633,SD-Urban-TransitService
17634,SD-Urban-TransitService
17635,SD-Urban-TransitService
17636,None
17637,None
17638,None
17639,None
17640,None
17641,None
17642,None
17643,None
17644,None
17645,None
17646,SD-Urban-TransitService
17647,SD-Urban-TransitService
17648,SD-Urban-TransitService
17651,SD-Urban-TransitService
17652,SD-Urban-TransitService
17649,None
17650,None
17653,None
17654,None
17657,None
17655,None
17656,None
17658,None
17659,SD-Urban-TransitService
17661,SD-Urban-TransitService
17670,SD-Urban-TransitService
17660,SD-Urban-TransitService
17666,SD-Urban-TransitService
17662,None
17663,None
17665,None
17664,SD-Urban-TransitService
17667,None
17668,None
17669,None
17671,None
17672,SD-Urban-TransitService
17673,SD-Urban-TransitService
17674,SD-Urban-TransitService
17675,SD-Urban-TransitService
17676,SD-Urban-TransitService
17677,SD-Urban-TransitService
17679,SD-Urban-TransitService
17680,SD-Urban-TransitService
17678,SD-Urban-TransitService
17681,SD-Urban-TransitService
17682,SD-Urban-TransitService
17685,SD-Urban-TransitService
17683,None
17684,None
17763,None
17764,None
17767,None
17768,None
17769,None
17770,None
17772,None
17686,SD-Urban-TransitService
17697,SD-Urban-TransitService
17687,None
17689,None
17690,None
17691,None
17688,None
17692,None
17749,None
17752,None
17753,None
17693,None
17694,None
17695,None
17728,None
17729,None
17730,None
17696,SD-Urban-TransitService
17703,SD-Urban-TransitService
17710,SD-Urban-TransitService
17698,None
17756,None
17757,None
17699,None
17700,None
17701,SD-Urban-TransitService
17704,SD-Urban-TransitService
17705,SD-Urban-TransitService
17706,SD-Urban-TransitService
17708,SD-Urban-TransitService
17761,SD-Urban-TransitService
17702,SD-Urban-TransitService
17713,SD-Urban-TransitService
17716,SD-Urban-TransitService
17726,SD-Urban-TransitService
17707,SD-Urban-TransitService
17709,SD-Urban-TransitService
17711,SD-Urban-TransitService
17714,SD-Urban-TransitService
17717,SD-Urban-TransitService
17712,SD-Urban-TransitService
17715,SD-Urban-TransitService
17718,SD-Urban-TransitService
17719,SD-Urban-TransitService
17720,SD-Urban-TransitService
17721,SD-Urban-TransitService
17722,SD-Urban-TransitService
17723,SD-Urban-TransitService
17724,SD-Urban-TransitService
17725,SD-Urban-TransitService
17727,SD-Urban-TransitService
17731,SD-Urban-TransitService
17732,SD-Urban-TransitService
17733,SD-Urban-TransitService
17734,SD-Urban-TransitService
17735,SD-Urban-TransitService
17773,SD-Urban-TransitService
17736,SD-Urban-TransitService
17741,SD-Urban-TransitService
17737,SD-Urban-TransitService
17738,SD-Urban-TransitService
17739,SD-Urban-TransitService
17740,SD-Urban-TransitService
17742,SD-Urban-TransitService
17743,SD-Urban-TransitService
17744,None
17747,None
17750,None
17751,None
17754,None
17745,SD-Urban-TransitService
17746,SD-Urban-TransitService
17748,SD-Urban-TransitService
17755,None
17758,None
17759,None
17760,None
17762,None
17765,None
17766,None
17771,None
17774,None
17775,None
17780,None
17781,None
17782,None
17783,None
17784,None
17776,None
17777,None
17778,None
17779,None
17785,None
17786,None
17787,None
17788,None
17789,None
17790,None
17791,None
17792,None
17793,None
17794,None
17795,None
17796,None
17797,SD-Urban-TransitService
