MGRA,CT10BG
2497,51002
2498,51002
2499,51002
2500,51002
2501,51002
2502,51002
2503,51002
2504,51002
2505,51002
2506,51002
2507,51002
2508,51002
2509,51002
2510,51002
2511,51002
2512,51002
2513,51002
2514,51002
2515,51002
2516,51002
2517,51002
2518,51002
2519,51002
2520,51002
2521,51002
2522,51002
2523,51002
2524,51002
2525,52001
2526,52001
2527,52001
2528,52001
2529,52001
2530,52001
2531,52001
2532,52001
2533,52001
2534,52001
2535,52001
2536,52001
2537,52001
2538,52001
2539,52001
2540,52001
2541,52001
2542,52001
2543,52001
2544,52001
2545,52001
2546,52001
2547,52001
2548,52001
2549,52001
2550,52001
2551,52001
2552,52001
2553,52001
2554,52001
2555,52001
2556,52001
2557,52002
2558,52002
2559,52002
2560,52002
2561,52002
2562,52002
2563,52002
2564,52002
2565,52002
2566,52002
2567,52002
2568,52002
2569,52002
2570,52002
2571,52002
2572,52002
2573,52002
2574,53001
2575,53001
2576,53001
2577,53001
2578,53001
2579,53001
2580,53001
2581,53001
2582,53001
2583,53001
2584,53001
2585,53001
2586,53001
2587,53001
2588,53001
2589,53001
2590,53001
2591,53001
2592,53001
2593,53001
2594,53002
2595,53002
2596,53002
2597,53002
2598,53002
2599,53002
2600,53002
2601,53002
2602,53002
2603,53002
2604,53002
2605,53002
2606,53002
2607,53002
2608,53002
2609,53002
2610,53002
2611,53002
2612,53002
2613,53002
2614,53003
2615,53003
2616,53003
2617,53003
2618,53003
2619,53003
2620,53003
2621,53003
2622,53003
2623,53003
2624,53003
2625,53003
2626,53003
2627,53003
2628,53003
2629,53003
2630,53003
2631,53003
2632,53003
2633,53003
2634,53003
2635,53003
2636,53003
2637,53003
2638,53003
2639,53003
2640,53003
2641,53003
2642,53003
2643,53003
2644,53003
2645,53003
2646,53004
2647,53004
2648,53004
2649,53004
2650,53004
2651,53004
2652,54001
2653,54001
2654,54001
2655,54001
2656,54001
2657,54001
2658,54001
2659,54001
2660,54001
2661,54001
2662,54001
2663,54001
2664,54001
2665,54001
2666,54001
2667,54001
2668,54001
2669,54001
2670,54001
2671,54001
2672,54002
2673,54002
2674,54002
2675,54002
2676,54002
2677,54002
2678,54002
2679,54002
2680,54002
2681,54002
2682,54002
2683,54002
2684,54002
2685,54002
2686,54002
2687,54002
2688,54002
2689,54002
2690,54002
2691,54002
2692,54002
2693,54002
2694,54002
2695,54003
2696,54003
2697,54003
2698,54003
2699,54004
2700,54004
2701,54004
2702,54004
2703,54004
2704,54004
2705,54004
2706,54004
2707,54004
2708,54004
2709,54004
2710,54004
2711,54004
2712,54004
2713,54004
2714,54004
2715,54004
2716,54004
2717,54004
2718,54004
2719,54004
2720,54004
2721,54004
2722,54004
2723,54004
2724,54004
2725,55001
2726,55001
2727,55001
2728,56001
2729,56001
2730,56001
2731,56001
2732,56001
2733,56001
2734,56001
2735,56001
2736,56001
2737,56001
2738,56001
2739,56001
2740,56001
2741,56001
2742,56001
2743,56001
2744,56001
2745,56001
2746,56001
2747,56001
2748,56001
2749,56002
2750,56002
2751,56002
2752,56002
2753,56002
2754,56002
2755,56002
2756,56002
2757,56002
2758,56002
2759,56002
2760,56002
2761,56002
2762,56002
2763,56002
2764,56002
2765,56002
2766,56002
2767,56002
2768,56002
2769,56002
2770,56002
2771,56002
2772,56002
2773,56002
2774,56002
2775,56002
2776,56002
2777,56002
2778,57001
2779,57001
2780,57001
2781,57001
2782,57001
2783,57001
2784,57001
2785,57001
2786,57001
2787,57001
2788,57001
2789,57001
2790,57001
2791,57002
2792,57002
2793,57002
2794,57002
2795,57002
2796,57002
2797,57002
2798,57002
2799,57002
2800,58001
2801,58001
2802,58001
2803,58001
2804,58001
2805,58001
2806,58001
2807,58001
2808,58001
2809,58001
2810,58001
2811,58001
2812,58001
2813,58001
2814,58001
2815,58001
2816,58001
2817,58001
2818,58001
2819,58001
2820,58001
2821,58001
2822,58001
2823,58001
2824,58001
2825,58001
2826,58001
2827,58001
2828,58001
2829,58001
2830,58001
2831,58001
2832,58001
2833,58001
2834,58001
2835,58001
2836,58001
2837,58001
2838,58001
2839,58001
2840,58001
2841,58001
2842,58001
2843,58001
2844,58001
2845,58001
2846,59001
2847,59001
2848,59001
2849,59001
2850,59001
2851,59001
2852,59001
2853,59001
2854,59001
2855,59001
2856,59001
2857,59001
2858,59001
2859,59001
2860,59001
2861,59001
2862,59002
2863,59002
2864,59002
2865,59002
2866,59002
2867,59002
2868,59002
2869,59002
2870,59002
2871,59002
2872,59002
2873,59002
2874,59003
2875,59003
2876,59003
2877,59003
2878,59003
2879,59003
2880,59003
2881,59003
2882,59003
2883,59003
2884,59003
2885,59003
2886,60001
2887,60001
2888,60001
2889,60001
2890,60001
2891,60001
2892,60001
2893,60001
2894,60001
2895,60001
2896,60001
2897,60001
2898,60001
2899,60001
2900,60002
2901,60002
2902,60002
2903,60002
2904,60002
2905,60002
2906,60002
2907,60002
2908,60002
2909,60002
2910,60002
2911,60002
2912,60002
2913,60002
2914,60002
2915,60002
2916,60003
2917,60003
2918,60003
2919,60003
2920,60003
2921,60003
2922,60003
2923,60003
2924,60003
2925,60003
2926,60003
2927,60003
2928,60003
2929,60003
2930,60003
2931,60003
2932,60003
2933,60003
2934,60003
2935,60003
2936,60003
2937,60003
2938,60003
2939,60003
2940,60003
2941,60003
2942,60003
2943,60003
2944,60003
2945,60003
2946,60003
2947,61001
2948,61001
2949,61001
2950,61001
2951,61001
2952,61001
2953,61001
2954,61001
2955,61001
2956,61001
2957,61001
2958,61001
2959,61001
2960,61001
2961,61001
2962,61001
2963,61001
2964,61001
2965,61001
2966,61001
2967,61001
2968,61001
2969,61001
2970,61001
2971,61001
2972,61002
2973,61002
2974,61002
2975,61002
2976,61002
2977,61002
2978,61002
2979,61002
2980,61002
2981,61002
2982,61002
2983,61002
2984,61002
2985,61002
2986,61002
2987,61002
2988,61002
2989,61002
2990,61002
2991,61002
2992,61002
2993,61002
2994,62001
2995,62001
2996,62001
2997,62001
2998,62001
2999,62001
3000,62001
3001,62001
3002,62001
3003,62001
3004,62001
3005,62001
3006,62001
3007,62001
3008,62001
3009,62001
3010,62001
3011,62001
3012,62001
3013,62001
3014,62001
3015,63001
3016,63001
3017,63001
3018,65001
3019,65001
3020,65001
3021,65001
3022,65001
3023,65001
3024,65001
3025,65001
3026,65001
3027,65001
3028,65001
3029,65001
3030,65001
3031,65001
3032,65001
3033,65001
3034,65001
3035,65001
3036,65001
3037,65001
3038,65001
3039,65001
3040,65001
3041,65001
3042,65001
3043,65001
3044,65001
3045,65001
3046,65001
3047,65001
3048,65001
3049,65001
3050,65001
3051,65001
3052,65002
3053,65002
3054,65002
3055,65002
3056,65002
3057,65002
3058,65002
3059,65002
3060,65002
3061,65002
3062,65002
3063,65002
3064,65002
3065,65002
3066,65002
3067,65002
3068,65002
3069,65002
3070,65002
3071,65002
3072,65002
3073,65002
3074,65002
3075,65002
3076,65002
3077,65002
3078,65002
3079,65002
3080,65002
3081,65002
3082,65002
3083,65002
3084,65002
3085,65002
3086,65002
3087,65002
3088,65002
3089,65003
3090,65003
3091,65003
3092,65003
3093,65003
3094,65003
3095,65003
3096,65003
3097,65003
3098,65003
3099,65003
3100,65003
3101,65003
3102,65003
3103,65003
3104,65003
3105,65003
3106,65003
3107,65003
3108,65003
3109,65003
3110,66001
3111,66001
3112,66001
3113,66001
3114,66001
3115,66001
3116,66001
3117,66001
3118,68011
3119,68011
3120,68011
3121,68011
3122,68011
3123,68011
3124,68011
3125,68021
3126,68021
3127,68021
3128,68021
3129,68021
3130,68021
3131,68021
3132,68021
3133,68021
3134,68021
3135,68021
3136,68021
3137,68021
3138,68022
3139,68022
3140,68022
3141,68022
3142,68022
3143,68022
3144,68023
3145,68023
3146,68023
3147,68023
3148,68023
3149,68023
3150,69001
3151,69001
3152,69001
3153,69001
3154,69001
3155,69001
3156,69001
3157,69001
3158,69001
3159,69001
3160,69001
3161,69001
3162,69001
3163,69001
3164,69001
3165,69001
3166,69001
3167,69001
3168,69001
3169,69001
3170,69001
3171,69001
3172,69001
3173,69002
3174,69002
3175,69002
3176,69002
3177,69002
3178,69002
3179,69002
3180,69002
3181,69002
3182,69002
3183,69002
3184,69003
3185,69003
3186,69003
3187,69003
3188,69003
3189,69003
3190,69003
3191,69003
3192,69003
3193,69003
3194,69003
3195,69003
3196,69003
3197,69003
3198,69003
3199,69003
3200,69003
3201,69003
3202,69003
3203,69003
3204,69003
3205,69003
3206,69003
3207,69003
3208,69003
3209,70021
3210,70021
3211,70021
3212,70021
3213,70021
3214,70021
3215,70021
3216,70021
3217,70021
3218,70021
3219,70021
3220,70021
3221,70021
3222,70021
3223,70021
3224,70021
3225,70021
3226,70021
3227,70021
3228,70022
3229,70022
3230,70022
3231,70022
3232,70022
3233,70022
3234,70022
3235,70022
3236,70022
3237,70022
3238,70022
3239,70022
3240,70023
3241,70023
3242,70023
3243,70023
3244,70023
3245,70023
3246,70023
3247,70023
3248,70023
3249,71001
3250,71001
3251,71001
3252,71001
3253,71001
3254,71001
3255,71001
3256,71001
3257,71001
3258,71001
3259,71001
3260,71001
3261,71001
3262,71001
3263,71001
3264,71001
3265,71001
3266,71001
3267,71001
3268,71001
3269,71001
3270,71001
3271,71001
3272,71001
3273,71001
3274,71001
3275,71001
3276,71001
3277,71001
3278,71001
3279,71001
3280,71001
3281,71002
3282,71002
3283,71002
3284,71002
3285,71002
3286,71002
3287,71002
3288,71002
3289,71002
3290,71002
3291,71002
3292,71002
3293,71002
3294,71002
3295,71002
3296,71002
3297,71002
3298,71002
3299,71002
3300,71002
3301,71002
3302,71002
3303,71002
3304,71002
3305,71002
3306,71002
3307,71002
3308,71002
3309,71002
3310,71002
3311,71002
3312,71002
3313,71002
3314,71002
3315,71002
3316,71002
3317,71002
3318,71002
3319,71002
3320,71002
3321,71002
3322,71003
3323,71003
3324,71003
3325,71003
3326,71003
3327,71003
3328,71003
3329,71003
3330,71003
3331,71003
3332,71003
3333,71003
3334,71003
3335,71003
3336,71003
3337,71003
3338,71003
3339,72001
3340,72001
3341,72001
3342,72001
3343,72001
3344,72001
3345,72001
3346,72001
3347,72001
3348,72001
3349,72001
3350,72001
3351,72001
3352,72001
3353,72001
3354,72001
3355,72001
3356,72001
3357,72001
3358,72002
3359,72002
3360,72002
3361,72002
3362,72002
3363,72002
3364,72002
3365,72002
3366,72002
3367,72002
3368,72002
3369,72002
3370,72002
3371,72002
3372,72002
3373,72002
3374,72002
3375,72002
3376,72002
3377,72002
3378,72002
3379,72002
3380,72002
3381,72002
3382,72002
3383,72002
3384,72002
3385,72002
3386,72002
3387,72002
3388,72002
3389,72002
3390,72002
3391,72002
3392,72002
3393,72002
3394,72002
3395,72002
3396,72002
3397,72002
3398,72002
3399,72002
3400,72002
3401,72002
3402,72002
3403,72002
3404,72002
3405,72002
3406,72002
3407,72002
3408,72002
3409,72002
3410,72002
3411,73011
3412,73011
3413,73011
3414,73011
3415,73011
3416,73011
3417,73011
3418,73011
3419,73011
3420,73012
3421,73012
3422,73012
3423,73012
3424,73012
3425,73012
3426,73012
3427,73012
3428,73012
3429,73012
3430,73012
3431,73012
3432,73012
3433,73013
3434,73013
3435,73013
3436,73013
3437,73013
3438,73013
3439,73013
3440,73013
3441,73013
3442,73013
3443,73013
3444,73013
3445,73013
3446,73013
3447,73013
3448,73013
3449,73014
3450,73014
3451,73014
3452,73014
3453,73014
3454,73014
3455,73014
3456,73021
3457,73021
3458,73021
3459,73021
3460,73021
3461,73021
3462,73021
3463,73021
3464,73021
3465,73021
3466,73021
3467,73021
3468,73022
3469,73022
3470,73022
3471,73022
3472,73022
3473,73022
3474,73022
3475,73022
3476,73022
3477,73022
3478,73022
3479,73022
3480,73023
3481,73023
3482,73023
3483,73023
3484,73023
3485,73023
3486,73023
3487,73023
3488,73023
3489,73023
3490,73023
3491,74001
3492,74001
3493,74001
3494,74001
3495,74001
3496,74002
3497,74002
3498,74002
3499,74002
3500,74002
3501,74003
3502,74003
3503,74003
3504,74003
3505,74003
3506,74003
3507,74003
3508,74003
3509,74003
3510,74003
3511,74003
3512,74003
3513,74003
3514,74003
3515,74003
3516,74004
3517,74004
3518,74004
3519,74004
3520,74004
3521,74004
3522,74005
3523,74005
3524,74005
3525,74005
3526,74005
3527,74005
3528,74005
3529,74005
3530,74005
3531,74005
3532,74005
3533,74005
3534,74005
3535,74005
3536,74005
3537,74006
3538,74006
3539,74006
3540,74006
3541,74006
3542,74006
3543,74006
3544,74006
3545,74006
3546,74006
3547,74006
3548,74006
3549,74006
3550,75011
3551,75011
3552,75011
3553,75011
3554,75011
3555,75011
3556,75011
3557,75011
3558,75011
3559,75011
3560,75012
3561,75012
3562,75012
3563,75012
3564,75012
3565,75012
3566,75013
3567,75013
3568,75013
3569,75013
3570,75013
3571,75013
3572,75013
3573,75013
3574,75013
3575,75013
3576,75014
3577,75014
3578,75014
3579,75014
3580,75014
3581,75014
3582,75014
3583,75014
3584,75014
3585,75014
3586,75014
3587,75015
3588,75015
3589,75015
3590,75015
3591,75021
3592,75021
3593,75021
3594,75021
3595,75021
3596,75021
3597,75021
3598,75021
3599,75021
3600,75021
3601,75021
3602,75021
3603,75021
3604,75021
3605,75021
3606,75022
3607,75022
3608,75022
3609,75022
3610,75022
3611,75022
3612,75022
3613,75022
3614,75022
3615,75022
3616,75022
3617,75022
3618,75023
3619,75023
3620,75023
3621,75023
3622,75023
3623,75023
3624,75023
3625,75023
3626,75023
3627,75023
3628,75023
3629,76001
3630,76001
3631,76001
3632,76001
3633,76001
3634,76001
3635,76001
3636,76001
3637,76001
3638,76001
3639,76001
3640,76001
3641,76001
3642,76001
3643,76001
3644,76001
3645,76001
3646,76002
3647,76002
3648,76002
3649,76002
3650,76002
3651,76002
3652,76002
3653,76002
3654,76002
3655,76003
3656,76003
3657,76003
3658,76003
3659,76003
3660,76003
3661,76003
3662,76003
3663,76003
3664,76003
3665,76003
3666,76003
3667,76003
3668,76003
3669,76003
3670,76003
3671,76003
3672,76003
3673,76003
3674,76003
3675,76003
3676,76003
3677,76003
3678,76003
3679,76003
3680,76003
3681,76003
3682,76003
3683,76003
3684,76003
3685,76003
3686,76003
3687,76004
3688,76004
3689,76004
3690,76004
3691,76005
3692,76005
3693,76005
3694,76005
3695,76005
3696,76005
3697,76006
3698,76006
3699,76006
3700,76006
3701,76006
3702,76006
3703,76006
3704,76006
3705,76006
3706,76006
3707,76006
3708,76006
3709,76006
3710,76006
3711,76006
3712,76006
3713,76007
3714,76007
3715,76007
3716,76007
3717,76007
3718,76007
3719,76007
3720,76007
3721,76007
3722,76007
3723,76007
3724,76007
3725,77011
3726,77011
3727,77011
3728,77011
3729,77011
3730,77011
3731,77012
3732,77012
3733,77012
3734,77012
3735,77012
3736,77012
3737,77013
3738,77013
3739,77013
3740,77021
3741,77021
3742,77021
3743,77021
3744,77021
3745,77021
3746,77021
3747,77022
3748,77022
3749,77022
3750,77022
3751,77022
3752,77022
3753,77022
3754,77022
3755,77022
3756,77023
3757,77023
3758,77023
3759,77023
3760,77023
3761,77023
3762,77023
3763,77024
3764,77024
3765,78001
3766,78001
3767,78001
3768,78001
3769,78001
3770,78001
3771,78001
3772,78001
3773,78001
3774,78001
3775,78001
3776,78001
3777,78001
3778,78001
3779,78001
3780,78001
3781,78001
3782,78001
3783,78002
3784,78002
3785,78002
3786,78002
3787,78002
3788,78002
3789,78002
3790,78002
3791,78003
3792,78003
3793,78003
3794,78003
3795,78003
3796,78003
3797,78003
3798,78004
3799,78004
3800,78004
3801,78004
3802,78004
3803,78005
3804,78005
3805,78005
3806,78005
3807,78005
3808,78005
3809,79031
3810,79031
3811,79031
3812,79032
3813,79032
3814,79032
3815,79032
3816,79032
3817,79032
3818,79032
3819,79033
3820,79033
3821,79033
3822,79033
3823,79033
3824,79033
3825,79033
3826,79033
3827,79033
3828,79033
3829,79033
3830,79033
3831,79034
3832,79034
3833,79034
3834,79034
3835,79051
3836,79051
3837,79051
3838,79051
3839,79051
3840,79051
3841,79051
3842,79051
3843,79051
3844,79051
3845,79051
3846,79051
3847,79052
3848,79052
3849,79052
3850,79052
3851,79052
3852,79052
3853,79052
3854,79052
3855,79052
3856,79052
3857,79052
3858,79052
3859,79052
3860,79052
3861,79052
3862,79052
3863,79052
3864,79052
3865,79052
3866,79052
3867,79052
3868,79071
3869,79071
3870,79071
3871,79071
3872,79071
3873,79071
3874,79071
3875,79071
3876,79071
3877,79071
3878,79072
3879,79072
3880,79072
3881,79072
3882,79072
3883,79072
3884,79072
3885,79072
3886,79072
3887,79072
3888,79081
3889,79081
3890,79081
3891,79081
3892,79081
3893,79081
3894,79081
3895,79081
3896,79082
3897,79082
3898,79082
3899,79082
3900,79082
3901,79082
3902,79082
3903,79082
3904,79082
3905,79082
3906,79082
3907,79082
3908,79082
3909,79101
3910,79101
3911,79101
3912,79101
3913,79101
3914,79101
3915,79101
3916,79101
3917,79101
3918,79101
3919,79101
3920,79101
3921,79101
3922,79101
3923,79101
3924,79101
3925,79101
3926,79101
3927,79101
3928,79102
3929,79102
3930,79102
3931,79102
3932,79102
3933,79102
3934,79102
3935,79102
3936,79102
3937,79102
3938,79102
3939,79102
3940,79102
3941,79102
3942,80021
3943,80021
3944,80021
3945,80021
3946,80021
3947,80022
3948,80022
3949,80022
3950,80022
3951,80022
3952,80022
3953,80022
3954,80022
3955,80022
3956,80023
3957,80023
3958,80023
3959,80023
3960,80023
3961,80023
3962,80031
3963,80031
3964,80031
3965,80031
3966,80031
3967,80031
3968,80032
3969,80032
3970,80032
3971,80032
3972,80032
3973,80032
3974,80032
3975,80032
3976,80033
3977,80033
3978,80033
3979,80033
3980,80033
3981,80033
3982,80033
3983,80061
3984,80061
3985,80061
3986,80061
3987,80062
3988,80062
3989,80062
3990,80062
3991,80063
3992,80063
3993,80063
3994,80064
3995,80064
3996,80065
3997,80065
3998,80065
3999,80065
4000,80065
4001,81011
4002,81011
4003,81011
4004,81011
4005,81011
4006,81012
4007,81012
4008,81012
4009,81012
4010,81012
4011,81012
4012,81012
4013,81013
4014,81013
4015,81013
4016,81013
4017,81013
4018,81013
4019,81013
4020,81013
4021,81013
4022,81013
4023,81013
4024,81013
4025,81014
4026,81014
4027,81014
4028,81015
4029,81015
4030,81015
4031,81015
4032,81015
4033,81015
4034,81021
4035,81021
4036,81021
4037,81021
4038,81021
4039,81021
4040,81021
4041,81021
4042,81021
4043,81021
4044,81022
4045,81022
4046,81022
4047,81022
4048,81022
4049,81022
4050,81022
4051,81023
4052,81023
4053,81023
4054,81023
4055,81023
4056,81023
4057,81023
4058,81023
4059,81023
4060,81023
4061,81023
4062,81023
4063,81023
4064,82001
4065,82001
4066,82001
4067,82001
4068,82001
4069,82001
4070,82001
4071,82001
4072,82001
4073,82001
4074,82002
4075,82002
4076,82002
4077,82002
4078,82002
4079,82002
4080,82002
4081,82002
4082,82002
4083,82002
4084,82002
4085,82002
4086,82002
4087,82002
4088,82002
4089,82003
4090,82003
4091,82003
4092,82003
4093,82003
4094,82003
4095,82003
4096,82003
4097,82003
4098,82003
4099,82003
4100,82003
4101,82003
4102,82003
4103,83011
4104,83011
4105,83011
4106,83011
4107,83011
4108,83011
4109,83011
4110,83011
4111,83011
4112,83012
4113,83012
4114,83012
4115,83012
4116,83012
4117,83012
4118,83012
4119,83012
4120,83012
4121,83012
4122,83012
4123,83013
4124,83013
4125,83013
4126,83013
4127,83031
4128,83031
4129,83031
4130,83031
4131,83031
4132,83031
4133,83031
4134,83031
4135,83031
4136,83031
4137,83031
4138,83031
4139,83031
4140,83031
4141,83031
4142,83031
4143,83031
4144,83032
4145,83032
4146,83032
4147,83032
4148,83032
4149,83032
4150,83032
4151,83032
4152,83032
4153,83032
4154,83032
4155,83032
4156,83032
4157,83032
4158,83032
4159,83032
4160,83032
4161,83033
4162,83033
4163,83033
4164,83033
4165,83033
4166,83033
4167,83033
4168,83033
4169,83033
4170,83051
4171,83051
4172,83051
4173,83051
4174,83051
4175,83051
4176,83051
4177,83052
4178,83052
4179,83052
4180,83052
4181,83052
4182,83052
4183,83052
4184,83052
4185,83052
4186,83052
4187,83061
4188,83061
4189,83061
4190,83061
4191,83062
4192,83062
4193,83062
4194,83062
4195,83062
4196,83063
4197,83063
4198,83063
4199,83063
4200,83063
4201,83063
4202,83063
4203,83063
4204,83063
4205,83063
4206,83063
4207,83071
4208,83071
4209,83071
4210,83071
4211,83072
4212,83072
4213,83072
4214,83072
4215,83072
4216,83072
4217,83072
4218,83072
4219,83072
4220,83073
4221,83073
4222,83073
