Azone,Bzone,Czone,Marea
14,2887,NA,SD-Urban-TransitService
14,2888,NA,SD-Urban-TransitService
19,2889,NA,None
14,2890,NA,None
14,2891,NA,SD-Urban-TransitService
5,2892,NA,SD-Urban-TransitService
14,2893,NA,SD-Urban-TransitService
5,2894,NA,SD-Urban-TransitService
14,2895,NA,None
14,2896,NA,SD-Urban-TransitService
14,2897,NA,SD-Urban-TransitService
14,2898,NA,None
14,2899,NA,SD-Urban-TransitService
5,2900,NA,SD-Urban-TransitService
5,2901,NA,SD-Urban-TransitService
5,2902,NA,SD-Urban-TransitService
14,2903,NA,SD-Urban-TransitService
5,2904,NA,SD-Urban-TransitService
5,2905,NA,SD-Urban-TransitService
5,2906,NA,SD-Urban-TransitService
14,2907,NA,SD-Urban-TransitService
14,2908,NA,None
14,2909,NA,None
14,2910,NA,SD-Urban-TransitService
14,2911,NA,None
14,2912,NA,SD-Urban-TransitService
14,2913,NA,SD-Urban-TransitService
5,2914,NA,None
14,2915,NA,SD-Urban-TransitService
14,2916,NA,SD-Urban-TransitService
14,2917,NA,SD-Urban-TransitService
14,2918,NA,None
5,2919,NA,SD-Urban-TransitService
14,2920,NA,SD-Urban-TransitService
5,2921,NA,SD-Urban-TransitService
14,2922,NA,SD-Urban-TransitService
14,2923,NA,SD-Urban-TransitService
14,2924,NA,SD-Urban-TransitService
14,2925,NA,SD-Urban-TransitService
14,2926,NA,SD-Urban-TransitService
5,2927,NA,SD-Urban-TransitService
5,2928,NA,SD-Urban-TransitService
14,2929,NA,None
14,2930,NA,SD-Urban-TransitService
14,2931,NA,SD-Urban-TransitService
14,2932,NA,SD-Urban-TransitService
5,2933,NA,SD-Urban-TransitService
19,2934,NA,None
14,2935,NA,SD-Urban-TransitService
14,2936,NA,None
14,2937,NA,SD-Urban-TransitService
14,2938,NA,None
14,2939,NA,SD-Urban-TransitService
14,2940,NA,SD-Urban-TransitService
14,2941,NA,SD-Urban-TransitService
14,2942,NA,SD-Urban-TransitService
5,2943,NA,SD-Urban-TransitService
14,2944,NA,None
9,2945,NA,None
5,2946,NA,SD-Urban-TransitService
19,2947,NA,SD-Urban-TransitService
14,2948,NA,SD-Urban-TransitService
14,2949,NA,None
19,2950,NA,None
14,2951,NA,SD-Urban-TransitService
14,2952,NA,SD-Urban-TransitService
9,2953,NA,None
14,2954,NA,None
14,2955,NA,SD-Urban-TransitService
9,2956,NA,None
5,2957,NA,SD-Urban-TransitService
9,2958,NA,None
5,2959,NA,None
14,2960,NA,SD-Urban-TransitService
5,2961,NA,None
5,2962,NA,SD-Urban-TransitService
5,2963,NA,SD-Urban-TransitService
5,2964,NA,SD-Urban-TransitService
5,2965,NA,SD-Urban-TransitService
5,2966,NA,SD-Urban-TransitService
5,2967,NA,SD-Urban-TransitService
5,2968,NA,SD-Urban-TransitService
5,2969,NA,SD-Urban-TransitService
5,2970,NA,SD-Urban-TransitService
19,2971,NA,None
19,2972,NA,None
14,2973,NA,SD-Urban-TransitService
14,2974,NA,SD-Urban-TransitService
14,2975,NA,SD-Urban-TransitService
14,2976,NA,None
14,2977,NA,SD-Urban-TransitService
14,2978,NA,SD-Urban-TransitService
14,2979,NA,SD-Urban-TransitService
14,2980,NA,SD-Urban-TransitService
14,2981,NA,SD-Urban-TransitService
14,2982,NA,None
14,2983,NA,SD-Urban-TransitService
14,2984,NA,None
5,2985,NA,SD-Urban-TransitService
5,2986,NA,SD-Urban-TransitService
5,2987,NA,SD-Urban-TransitService
14,2988,NA,None
14,2989,NA,SD-Urban-TransitService
14,2990,NA,SD-Urban-TransitService
14,2991,NA,None
9,2992,NA,None
9,2993,NA,None
9,2994,NA,SD-Urban-TransitService
9,2995,NA,None
5,2996,NA,SD-Urban-TransitService
9,2997,NA,None
14,2998,NA,None
14,2999,NA,None
5,3000,NA,SD-Urban-TransitService
5,3001,NA,SD-Urban-TransitService
14,3002,NA,SD-Urban-TransitService
5,3003,NA,SD-Urban-TransitService
5,3004,NA,SD-Urban-TransitService
19,3005,NA,None
14,3006,NA,SD-Urban-TransitService
14,3007,NA,SD-Urban-TransitService
14,3008,NA,None
14,3009,NA,SD-Urban-TransitService
9,3010,NA,None
14,3011,NA,SD-Urban-TransitService
19,3012,NA,None
19,3013,NA,None
14,3014,NA,SD-Urban-TransitService
14,3015,NA,SD-Urban-TransitService
14,3016,NA,None
9,3017,NA,None
14,3018,NA,SD-Urban-TransitService
5,3019,NA,SD-Urban-TransitService
14,3020,NA,SD-Urban-TransitService
5,3021,NA,SD-Urban-TransitService
14,3022,NA,SD-Urban-TransitService
14,3023,NA,SD-Urban-TransitService
14,3024,NA,SD-Urban-TransitService
5,3025,NA,SD-Urban-TransitService
9,3026,NA,None
14,3027,NA,SD-Urban-TransitService
9,3028,NA,None
19,3029,NA,None
19,3030,NA,None
5,3031,NA,SD-Urban-TransitService
5,3032,NA,SD-Urban-TransitService
5,3033,NA,SD-Urban-TransitService
5,3034,NA,SD-Urban-TransitService
5,3035,NA,SD-Urban-TransitService
5,3036,NA,SD-Urban-TransitService
5,3037,NA,SD-Urban-TransitService
5,3038,NA,SD-Urban-TransitService
5,3039,NA,SD-Urban-TransitService
14,3040,NA,SD-Urban-TransitService
19,3041,NA,None
5,3042,NA,SD-Urban-TransitService
5,3043,NA,SD-Urban-TransitService
19,3044,NA,None
14,3045,NA,SD-Urban-TransitService
14,3046,NA,None
9,3047,NA,SD-Urban-TransitService
9,3048,NA,SD-Urban-TransitService
9,3049,NA,None
19,3050,NA,SD-Urban-TransitService
14,3051,NA,SD-Urban-TransitService
14,3052,NA,SD-Urban-TransitService
19,3053,NA,None
19,3054,NA,None
14,3055,NA,None
14,3056,NA,SD-Urban-TransitService
14,3057,NA,SD-Urban-TransitService
14,3058,NA,SD-Urban-TransitService
14,3059,NA,SD-Urban-TransitService
9,3060,NA,SD-Urban-TransitService
9,3061,NA,None
14,3062,NA,None
14,3063,NA,SD-Urban-TransitService
14,3064,NA,SD-Urban-TransitService
9,3065,NA,SD-Urban-TransitService
14,3066,NA,None
5,3067,NA,None
9,3068,NA,SD-Urban-TransitService
5,3069,NA,None
14,3070,NA,SD-Urban-TransitService
14,3071,NA,SD-Urban-TransitService
14,3072,NA,SD-Urban-TransitService
14,3073,NA,SD-Urban-TransitService
9,3074,NA,SD-Urban-TransitService
9,3075,NA,None
14,3076,NA,SD-Urban-TransitService
14,3077,NA,SD-Urban-TransitService
5,3078,NA,SD-Urban-TransitService
14,3079,NA,SD-Urban-TransitService
14,3080,NA,None
9,3081,NA,SD-Urban-TransitService
5,3082,NA,SD-Urban-TransitService
5,3083,NA,None
9,3084,NA,SD-Urban-TransitService
14,3085,NA,None
14,3086,NA,SD-Urban-TransitService
9,3087,NA,SD-Urban-TransitService
9,3088,NA,SD-Urban-TransitService
14,3089,NA,SD-Urban-TransitService
14,3090,NA,SD-Urban-TransitService
14,3091,NA,SD-Urban-TransitService
9,3092,NA,SD-Urban-TransitService
14,3093,NA,SD-Urban-TransitService
14,3094,NA,SD-Urban-TransitService
19,3095,NA,None
14,3096,NA,SD-Urban-TransitService
9,3097,NA,SD-Urban-TransitService
14,3098,NA,SD-Urban-TransitService
14,3099,NA,None
19,3100,NA,SD-Urban-TransitService
5,3101,NA,SD-Urban-TransitService
9,3102,NA,None
14,3103,NA,SD-Urban-TransitService
14,3104,NA,SD-Urban-TransitService
5,3105,NA,SD-Urban-TransitService
19,3106,NA,None
5,3107,NA,None
5,3108,NA,None
14,3109,NA,SD-Urban-TransitService
19,3110,NA,None
14,3111,NA,SD-Urban-TransitService
14,3112,NA,SD-Urban-TransitService
9,3113,NA,SD-Urban-TransitService
19,3114,NA,None
14,3115,NA,SD-Urban-TransitService
9,3116,NA,None
9,3117,NA,None
14,3118,NA,SD-Urban-TransitService
9,3119,NA,SD-Urban-TransitService
14,3120,NA,SD-Urban-TransitService
14,3121,NA,SD-Urban-TransitService
14,3122,NA,SD-Urban-TransitService
19,3123,NA,None
19,3124,NA,None
9,3125,NA,SD-Urban-TransitService
14,3126,NA,SD-Urban-TransitService
14,3127,NA,SD-Urban-TransitService
9,3128,NA,SD-Urban-TransitService
14,3129,NA,SD-Urban-TransitService
14,3130,NA,SD-Urban-TransitService
14,3131,NA,SD-Urban-TransitService
14,3132,NA,SD-Urban-TransitService
14,3133,NA,SD-Urban-TransitService
14,3134,NA,SD-Urban-TransitService
14,3135,NA,SD-Urban-TransitService
9,3136,NA,SD-Urban-TransitService
14,3137,NA,SD-Urban-TransitService
9,3138,NA,SD-Urban-TransitService
19,3139,NA,None
9,3140,NA,SD-Urban-TransitService
5,3141,NA,None
14,3142,NA,SD-Urban-TransitService
19,3143,NA,None
14,3144,NA,SD-Urban-TransitService
14,3145,NA,SD-Urban-TransitService
9,3146,NA,SD-Urban-TransitService
14,3147,NA,SD-Urban-TransitService
14,3148,NA,SD-Urban-TransitService
14,3149,NA,SD-Urban-TransitService
14,3150,NA,SD-Urban-TransitService
14,3151,NA,SD-Urban-TransitService
9,3152,NA,SD-Urban-TransitService
14,3153,NA,SD-Urban-TransitService
9,3154,NA,SD-Urban-TransitService
9,3155,NA,SD-Urban-TransitService
14,3156,NA,SD-Urban-TransitService
19,3157,NA,None
9,3158,NA,SD-Urban-TransitService
14,3159,NA,SD-Urban-TransitService
14,3160,NA,SD-Urban-TransitService
19,3161,NA,None
19,3162,NA,None
19,3163,NA,None
19,3164,NA,None
9,3165,NA,SD-Urban-TransitService
14,3166,NA,SD-Urban-TransitService
14,3167,NA,SD-Urban-TransitService
9,3168,NA,SD-Urban-TransitService
14,3169,NA,SD-Urban-TransitService
9,3170,NA,None
14,3171,NA,SD-Urban-TransitService
14,3172,NA,SD-Urban-TransitService
14,3173,NA,SD-Urban-TransitService
14,3174,NA,SD-Urban-TransitService
19,3175,NA,None
14,3176,NA,SD-Urban-TransitService
9,3177,NA,SD-Urban-TransitService
9,3178,NA,SD-Urban-TransitService
9,3179,NA,SD-Urban-TransitService
19,3180,NA,None
14,3181,NA,SD-Urban-TransitService
19,3182,NA,None
14,3183,NA,SD-Urban-TransitService
14,3184,NA,SD-Urban-TransitService
9,3185,NA,None
9,3186,NA,SD-Urban-TransitService
14,3187,NA,SD-Urban-TransitService
9,3188,NA,SD-Urban-TransitService
19,3189,NA,None
14,3190,NA,SD-Urban-TransitService
9,3191,NA,SD-Urban-TransitService
19,3192,NA,None
14,3193,NA,SD-Urban-TransitService
9,3194,NA,SD-Urban-TransitService
14,3195,NA,SD-Urban-TransitService
14,3196,NA,SD-Urban-TransitService
19,3197,NA,None
14,3198,NA,None
14,3199,NA,SD-Urban-TransitService
14,3200,NA,SD-Urban-TransitService
14,3201,NA,SD-Urban-TransitService
14,3202,NA,SD-Urban-TransitService
19,3203,NA,None
9,3204,NA,None
14,3205,NA,SD-Urban-TransitService
14,3206,NA,SD-Urban-TransitService
5,3207,NA,None
14,3208,NA,SD-Urban-TransitService
9,3209,NA,SD-Urban-TransitService
14,3210,NA,None
14,3211,NA,SD-Urban-TransitService
14,3212,NA,SD-Urban-TransitService
9,3213,NA,SD-Urban-TransitService
19,3214,NA,None
14,3215,NA,SD-Urban-TransitService
9,3216,NA,SD-Urban-TransitService
14,3217,NA,SD-Urban-TransitService
19,3218,NA,SD-Urban-TransitService
14,3219,NA,SD-Urban-TransitService
14,3220,NA,SD-Urban-TransitService
14,3221,NA,SD-Urban-TransitService
19,3222,NA,None
14,3223,NA,SD-Urban-TransitService
9,3224,NA,SD-Urban-TransitService
14,3225,NA,SD-Urban-TransitService
14,3226,NA,SD-Urban-TransitService
14,3227,NA,SD-Urban-TransitService
19,3228,NA,None
14,3229,NA,SD-Urban-TransitService
19,3230,NA,None
14,3231,NA,SD-Urban-TransitService
19,3232,NA,None
14,3233,NA,SD-Urban-TransitService
9,3234,NA,SD-Urban-TransitService
9,3235,NA,SD-Urban-TransitService
19,3236,NA,None
9,3237,NA,SD-Urban-TransitService
9,3238,NA,SD-Urban-TransitService
9,3239,NA,None
9,3240,NA,None
14,3241,NA,SD-Urban-TransitService
9,3242,NA,SD-Urban-TransitService
14,3243,NA,SD-Urban-TransitService
9,3244,NA,SD-Urban-TransitService
9,3245,NA,SD-Urban-TransitService
14,3246,NA,SD-Urban-TransitService
14,3247,NA,SD-Urban-TransitService
9,3248,NA,SD-Urban-TransitService
14,3249,NA,SD-Urban-TransitService
14,3250,NA,SD-Urban-TransitService
14,3251,NA,SD-Urban-TransitService
14,3252,NA,SD-Urban-TransitService
14,3253,NA,SD-Urban-TransitService
9,3254,NA,SD-Urban-TransitService
14,3255,NA,SD-Urban-TransitService
9,3256,NA,SD-Urban-TransitService
9,3257,NA,SD-Urban-TransitService
9,3258,NA,SD-Urban-TransitService
14,3259,NA,SD-Urban-TransitService
9,3260,NA,SD-Urban-TransitService
14,3261,NA,SD-Urban-TransitService
9,3262,NA,SD-Urban-TransitService
9,3263,NA,SD-Urban-TransitService
9,3264,NA,SD-Urban-TransitService
14,3265,NA,SD-Urban-TransitService
19,3266,NA,None
9,3267,NA,None
19,3268,NA,None
9,3269,NA,SD-Urban-TransitService
9,3270,NA,SD-Urban-TransitService
9,3271,NA,None
14,3272,NA,SD-Urban-TransitService
14,3273,NA,SD-Urban-TransitService
14,3274,NA,SD-Urban-TransitService
14,3275,NA,SD-Urban-TransitService
14,3276,NA,SD-Urban-TransitService
14,3277,NA,SD-Urban-TransitService
14,3278,NA,SD-Urban-TransitService
14,3279,NA,SD-Urban-TransitService
14,3280,NA,SD-Urban-TransitService
14,3281,NA,SD-Urban-TransitService
14,3282,NA,SD-Urban-TransitService
14,3283,NA,SD-Urban-TransitService
9,3284,NA,SD-Urban-TransitService
9,3285,NA,SD-Urban-TransitService
14,3286,NA,SD-Urban-TransitService
19,3287,NA,None
9,3288,NA,SD-Urban-TransitService
14,3289,NA,SD-Urban-TransitService
14,3290,NA,SD-Urban-TransitService
19,3291,NA,None
19,3292,NA,None
9,3293,NA,SD-Urban-TransitService
14,3294,NA,SD-Urban-TransitService
14,3295,NA,SD-Urban-TransitService
14,3296,NA,SD-Urban-TransitService
14,3297,NA,SD-Urban-TransitService
14,3298,NA,SD-Urban-TransitService
9,3299,NA,None
9,3300,NA,SD-Urban-TransitService
14,3301,NA,SD-Urban-TransitService
9,3302,NA,None
14,3303,NA,SD-Urban-TransitService
19,3304,NA,None
14,3305,NA,SD-Urban-TransitService
9,3306,NA,None
9,3307,NA,SD-Urban-TransitService
9,3308,NA,SD-Urban-TransitService
19,3309,NA,SD-Urban-TransitService
19,3310,NA,None
14,3311,NA,SD-Urban-TransitService
14,3312,NA,SD-Urban-TransitService
14,3313,NA,SD-Urban-TransitService
14,3314,NA,SD-Urban-TransitService
14,3315,NA,SD-Urban-TransitService
14,3316,NA,SD-Urban-TransitService
14,3317,NA,SD-Urban-TransitService
19,3318,NA,None
14,3319,NA,SD-Urban-TransitService
14,3320,NA,SD-Urban-TransitService
19,3321,NA,None
19,3322,NA,None
19,3323,NA,None
14,3324,NA,SD-Urban-TransitService
14,3325,NA,SD-Urban-TransitService
9,3326,NA,None
14,3327,NA,SD-Urban-TransitService
14,3328,NA,SD-Urban-TransitService
9,3329,NA,SD-Urban-TransitService
14,3330,NA,SD-Urban-TransitService
14,3331,NA,SD-Urban-TransitService
14,3332,NA,SD-Urban-TransitService
9,3333,NA,None
9,3334,NA,SD-Urban-TransitService
9,3335,NA,None
9,3336,NA,None
14,3337,NA,SD-Urban-TransitService
14,3338,NA,SD-Urban-TransitService
14,3339,NA,SD-Urban-TransitService
14,3340,NA,SD-Urban-TransitService
9,3341,NA,SD-Urban-TransitService
14,3342,NA,SD-Urban-TransitService
14,3343,NA,SD-Urban-TransitService
14,3344,NA,SD-Urban-TransitService
14,3345,NA,SD-Urban-TransitService
14,3346,NA,SD-Urban-TransitService
14,3347,NA,SD-Urban-TransitService
14,3348,NA,SD-Urban-TransitService
14,3349,NA,SD-Urban-TransitService
19,3350,NA,None
14,3351,NA,SD-Urban-TransitService
9,3352,NA,None
9,3353,NA,None
19,3354,NA,None
19,3355,NA,None
19,3356,NA,None
19,3357,NA,None
14,3358,NA,SD-Urban-TransitService
14,3359,NA,SD-Urban-TransitService
14,3360,NA,SD-Urban-TransitService
19,3361,NA,None
14,3362,NA,SD-Urban-TransitService
14,3363,NA,SD-Urban-TransitService
19,3364,NA,None
14,3365,NA,SD-Urban-TransitService
14,3366,NA,SD-Urban-TransitService
19,3367,NA,SD-Urban-TransitService
19,3368,NA,None
19,3369,NA,None
14,3370,NA,SD-Urban-TransitService
14,3371,NA,SD-Urban-TransitService
9,3372,NA,SD-Urban-TransitService
14,3373,NA,SD-Urban-TransitService
14,3374,NA,SD-Urban-TransitService
14,3375,NA,SD-Urban-TransitService
14,3376,NA,SD-Urban-TransitService
9,3377,NA,None
14,3378,NA,SD-Urban-TransitService
14,3379,NA,SD-Urban-TransitService
9,3380,NA,None
19,3381,NA,None
14,3382,NA,SD-Urban-TransitService
14,3383,NA,SD-Urban-TransitService
9,3384,NA,None
14,3385,NA,SD-Urban-TransitService
14,3386,NA,SD-Urban-TransitService
14,3387,NA,SD-Urban-TransitService
14,3388,NA,SD-Urban-TransitService
14,3389,NA,SD-Urban-TransitService
14,3390,NA,SD-Urban-TransitService
19,3391,NA,None
14,3392,NA,SD-Urban-TransitService
14,3393,NA,SD-Urban-TransitService
9,3394,NA,SD-Urban-TransitService
14,3395,NA,SD-Urban-TransitService
14,3396,NA,SD-Urban-TransitService
14,3397,NA,SD-Urban-TransitService
14,3398,NA,SD-Urban-TransitService
14,3399,NA,SD-Urban-TransitService
14,3400,NA,SD-Urban-TransitService
14,3401,NA,SD-Urban-TransitService
14,3402,NA,SD-Urban-TransitService
14,3403,NA,SD-Urban-TransitService
14,3404,NA,SD-Urban-TransitService
14,3405,NA,SD-Urban-TransitService
14,3406,NA,SD-Urban-TransitService
14,3407,NA,SD-Urban-TransitService
9,3408,NA,SD-Urban-TransitService
19,3409,NA,None
14,3410,NA,SD-Urban-TransitService
19,3411,NA,None
14,3412,NA,SD-Urban-TransitService
14,3413,NA,SD-Urban-TransitService
19,3414,NA,SD-Urban-TransitService
14,3415,NA,SD-Urban-TransitService
14,3416,NA,SD-Urban-TransitService
14,3417,NA,None
14,3418,NA,SD-Urban-TransitService
14,3419,NA,SD-Urban-TransitService
14,3420,NA,SD-Urban-TransitService
14,3421,NA,SD-Urban-TransitService
9,3422,NA,None
19,3423,NA,SD-Urban-TransitService
19,3424,NA,SD-Urban-TransitService
14,3425,NA,SD-Urban-TransitService
14,3426,NA,SD-Urban-TransitService
14,3427,NA,SD-Urban-TransitService
14,3428,NA,SD-Urban-TransitService
19,3429,NA,None
14,3430,NA,SD-Urban-TransitService
14,3431,NA,SD-Urban-TransitService
14,3432,NA,SD-Urban-TransitService
14,3433,NA,SD-Urban-TransitService
19,3434,NA,SD-Urban-TransitService
19,3435,NA,SD-Urban-TransitService
14,3436,NA,SD-Urban-TransitService
14,3437,NA,SD-Urban-TransitService
9,3438,NA,None
14,3439,NA,SD-Urban-TransitService
10,3440,NA,None
14,3441,NA,SD-Urban-TransitService
14,3442,NA,None
14,3443,NA,SD-Urban-TransitService
14,3444,NA,SD-Urban-TransitService
14,3445,NA,SD-Urban-TransitService
14,3446,NA,SD-Urban-TransitService
14,3447,NA,SD-Urban-TransitService
14,3448,NA,SD-Urban-TransitService
14,3449,NA,SD-Urban-TransitService
14,3450,NA,SD-Urban-TransitService
14,3451,NA,SD-Urban-TransitService
14,3452,NA,SD-Urban-TransitService
19,3453,NA,SD-Urban-TransitService
14,3454,NA,SD-Urban-TransitService
19,3455,NA,SD-Urban-TransitService
19,3456,NA,SD-Urban-TransitService
14,3457,NA,SD-Urban-TransitService
14,3458,NA,SD-Urban-TransitService
14,3459,NA,SD-Urban-TransitService
14,3460,NA,SD-Urban-TransitService
14,3461,NA,SD-Urban-TransitService
14,3462,NA,SD-Urban-TransitService
14,3463,NA,SD-Urban-TransitService
14,3464,NA,SD-Urban-TransitService
14,3465,NA,SD-Urban-TransitService
19,3466,NA,SD-Urban-TransitService
14,3467,NA,SD-Urban-TransitService
14,3468,NA,SD-Urban-TransitService
14,3469,NA,SD-Urban-TransitService
14,3470,NA,SD-Urban-TransitService
14,3471,NA,SD-Urban-TransitService
14,3472,NA,SD-Urban-TransitService
14,3473,NA,SD-Urban-TransitService
14,3474,NA,SD-Urban-TransitService
14,3475,NA,SD-Urban-TransitService
14,3476,NA,SD-Urban-TransitService
19,3477,NA,None
19,3478,NA,None
14,3479,NA,SD-Urban-TransitService
19,3480,NA,SD-Urban-TransitService
19,3481,NA,None
14,3482,NA,SD-Urban-TransitService
14,3483,NA,SD-Urban-TransitService
14,3484,NA,SD-Urban-TransitService
14,3485,NA,SD-Urban-TransitService
14,3486,NA,SD-Urban-TransitService
14,3487,NA,SD-Urban-TransitService
19,3488,NA,SD-Urban-TransitService
9,3489,NA,None
14,3490,NA,SD-Urban-TransitService
9,3491,NA,None
14,3492,NA,SD-Urban-TransitService
14,3493,NA,SD-Urban-TransitService
14,3494,NA,SD-Urban-TransitService
19,3495,NA,None
19,3496,NA,SD-Urban-TransitService
14,3497,NA,SD-Urban-TransitService
14,3498,NA,SD-Urban-TransitService
14,3499,NA,SD-Urban-TransitService
14,3500,NA,SD-Urban-TransitService
14,3501,NA,SD-Urban-TransitService
14,3502,NA,SD-Urban-TransitService
14,3503,NA,SD-Urban-TransitService
14,3504,NA,SD-Urban-TransitService
14,3505,NA,SD-Urban-TransitService
14,3506,NA,SD-Urban-TransitService
19,3507,NA,None
14,3508,NA,SD-Urban-TransitService
10,3509,NA,None
14,3510,NA,SD-Urban-TransitService
19,3511,NA,SD-Urban-TransitService
14,3512,NA,SD-Urban-TransitService
14,3513,NA,SD-Urban-TransitService
14,3514,NA,SD-Urban-TransitService
14,3515,NA,SD-Urban-TransitService
14,3516,NA,SD-Urban-TransitService
14,3517,NA,SD-Urban-TransitService
14,3518,NA,SD-Urban-TransitService
14,3519,NA,SD-Urban-TransitService
14,3520,NA,SD-Urban-TransitService
14,3521,NA,SD-Urban-TransitService
14,3522,NA,SD-Urban-TransitService
14,3523,NA,SD-Urban-TransitService
14,3524,NA,SD-Urban-TransitService
14,3525,NA,None
14,3526,NA,SD-Urban-TransitService
14,3527,NA,SD-Urban-TransitService
14,3528,NA,SD-Urban-TransitService
14,3529,NA,SD-Urban-TransitService
19,3530,NA,SD-Urban-TransitService
14,3531,NA,SD-Urban-TransitService
14,3532,NA,SD-Urban-TransitService
19,3533,NA,SD-Urban-TransitService
14,3534,NA,SD-Urban-TransitService
14,3535,NA,SD-Urban-TransitService
14,3536,NA,SD-Urban-TransitService
14,3537,NA,SD-Urban-TransitService
14,3538,NA,SD-Urban-TransitService
14,3539,NA,SD-Urban-TransitService
14,3540,NA,SD-Urban-TransitService
14,3541,NA,SD-Urban-TransitService
14,3542,NA,SD-Urban-TransitService
14,3543,NA,SD-Urban-TransitService
19,3544,NA,SD-Urban-TransitService
14,3545,NA,SD-Urban-TransitService
19,3546,NA,SD-Urban-TransitService
14,3547,NA,SD-Urban-TransitService
14,3548,NA,SD-Urban-TransitService
14,3549,NA,SD-Urban-TransitService
14,3550,NA,SD-Urban-TransitService
14,3551,NA,SD-Urban-TransitService
19,3552,NA,SD-Urban-TransitService
14,3553,NA,SD-Urban-TransitService
14,3554,NA,SD-Urban-TransitService
14,3555,NA,SD-Urban-TransitService
14,3556,NA,SD-Urban-TransitService
14,3557,NA,SD-Urban-TransitService
10,3558,NA,None
10,3559,NA,SD-Urban-TransitService
10,3560,NA,SD-Urban-TransitService
14,3561,NA,SD-Urban-TransitService
10,3562,NA,SD-Urban-TransitService
14,3563,NA,SD-Urban-TransitService
14,3564,NA,SD-Urban-TransitService
14,3565,NA,SD-Urban-TransitService
14,3566,NA,SD-Urban-TransitService
10,3567,NA,SD-Urban-TransitService
19,3568,NA,None
14,3569,NA,SD-Urban-TransitService
14,3570,NA,SD-Urban-TransitService
14,3571,NA,SD-Urban-TransitService
14,3572,NA,SD-Urban-TransitService
14,3573,NA,SD-Urban-TransitService
14,3574,NA,SD-Urban-TransitService
14,3575,NA,SD-Urban-TransitService
14,3576,NA,SD-Urban-TransitService
10,3577,NA,SD-Urban-TransitService
14,3578,NA,SD-Urban-TransitService
19,3579,NA,None
10,3580,NA,None
14,3581,NA,SD-Urban-TransitService
19,3582,NA,SD-Urban-TransitService
19,3583,NA,None
19,3584,NA,None
14,3585,NA,SD-Urban-TransitService
14,3586,NA,SD-Urban-TransitService
10,3587,NA,SD-Urban-TransitService
10,3588,NA,SD-Urban-TransitService
14,3589,NA,SD-Urban-TransitService
14,3590,NA,SD-Urban-TransitService
14,3591,NA,SD-Urban-TransitService
14,3592,NA,SD-Urban-TransitService
14,3593,NA,SD-Urban-TransitService
19,3594,NA,SD-Urban-TransitService
14,3595,NA,SD-Urban-TransitService
19,3596,NA,SD-Urban-TransitService
14,3597,NA,SD-Urban-TransitService
14,3598,NA,SD-Urban-TransitService
19,3599,NA,SD-Urban-TransitService
19,3600,NA,SD-Urban-TransitService
10,3601,NA,SD-Urban-TransitService
14,3602,NA,SD-Urban-TransitService
19,3603,NA,None
19,3604,NA,None
14,3605,NA,SD-Urban-TransitService
14,3606,NA,SD-Urban-TransitService
19,3607,NA,None
14,3608,NA,SD-Urban-TransitService
14,3609,NA,SD-Urban-TransitService
14,3610,NA,SD-Urban-TransitService
14,3611,NA,SD-Urban-TransitService
10,3612,NA,SD-Urban-TransitService
14,3613,NA,SD-Urban-TransitService
14,3614,NA,SD-Urban-TransitService
19,3615,NA,None
10,3616,NA,None
14,3617,NA,SD-Urban-TransitService
14,3618,NA,SD-Urban-TransitService
14,3619,NA,SD-Urban-TransitService
19,3620,NA,None
14,3621,NA,SD-Urban-TransitService
14,3622,NA,SD-Urban-TransitService
19,3623,NA,None
14,3624,NA,SD-Urban-TransitService
14,3625,NA,SD-Urban-TransitService
14,3626,NA,None
14,3627,NA,SD-Urban-TransitService
14,3628,NA,SD-Urban-TransitService
14,3629,NA,SD-Urban-TransitService
10,3630,NA,SD-Urban-TransitService
14,3631,NA,SD-Urban-TransitService
14,3632,NA,SD-Urban-TransitService
19,3633,NA,None
14,3634,NA,SD-Urban-TransitService
14,3635,NA,SD-Urban-TransitService
10,3636,NA,SD-Urban-TransitService
14,3637,NA,None
10,3638,NA,SD-Urban-TransitService
14,3639,NA,SD-Urban-TransitService
14,3640,NA,SD-Urban-TransitService
14,3641,NA,None
14,3642,NA,SD-Urban-TransitService
14,3643,NA,SD-Urban-TransitService
10,3644,NA,None
10,3645,NA,SD-Urban-TransitService
14,3646,NA,SD-Urban-TransitService
10,3647,NA,None
14,3648,NA,SD-Urban-TransitService
14,3649,NA,SD-Urban-TransitService
14,3650,NA,SD-Urban-TransitService
14,3651,NA,SD-Urban-TransitService
14,3652,NA,SD-Urban-TransitService
14,3653,NA,SD-Urban-TransitService
14,3654,NA,SD-Urban-TransitService
14,3655,NA,SD-Urban-TransitService
14,3656,NA,None
14,3657,NA,SD-Urban-TransitService
14,3658,NA,SD-Urban-TransitService
14,3659,NA,SD-Urban-TransitService
14,3660,NA,SD-Urban-TransitService
14,3661,NA,SD-Urban-TransitService
14,3662,NA,SD-Urban-TransitService
19,3663,NA,None
14,3664,NA,SD-Urban-TransitService
14,3665,NA,SD-Urban-TransitService
14,3666,NA,SD-Urban-TransitService
19,3667,NA,None
14,3668,NA,SD-Urban-TransitService
14,3669,NA,SD-Urban-TransitService
14,3670,NA,SD-Urban-TransitService
14,3671,NA,SD-Urban-TransitService
14,3672,NA,SD-Urban-TransitService
14,3673,NA,SD-Urban-TransitService
14,3674,NA,SD-Urban-TransitService
